task_id,asset_id,defect_id,department_id,section_id,task_type,planned_start,planned_end,due_date,required_block_type,estimated_duration_minutes,status
TASK-01143,AST-014,,DEP-002,SEC-005,PREVENTIVE,2026-03-29T00:00:00,2026-03-29T02:00:00,2026-04-13T00:00:00,SHADOW,120,COMPLETED
TASK-01144,AST-014,,DEP-002,SEC-005,PREVENTIVE,2026-06-27T00:00:00,2026-06-27T02:00:00,2026-07-12T00:00:00,SHADOW,120,COMPLETED
TASK-01145,AST-015,,DEP-002,SEC-004,PREVENTIVE,2023-10-21T00:00:00,2023-10-21T02:00:00,2023-11-05T00:00:00,SHADOW,120,COMPLETED
TASK-01146,AST-015,,DEP-002,SEC-004,PREVENTIVE,2024-01-19T00:00:00,2024-01-19T02:00:00,2024-02-03T00:00:00,SHADOW,120,COMPLETED
TASK-01147,AST-015,,DEP-002,SEC-004,PREVENTIVE,2024-04-18T00:00:00,2024-04-18T02:00:00,2024-05-03T00:00:00,SHADOW,120,COMPLETED
TASK-01148,AST-015,,DEP-002,SEC-004,PREVENTIVE,2024-07-17T00:00:00,2024-07-17T02:00:00,2024-08-01T00:00:00,SHADOW,120,COMPLETED
TASK-01149,AST-015,,DEP-002,SEC-004,PREVENTIVE,2024-10-15T00:00:00,2024-10-15T02:00:00,2024-10-30T00:00:00,SHADOW,120,COMPLETED
TASK-01150,AST-015,,DEP-002,SEC-004,PREVENTIVE,2025-01-13T00:00:00,2025-01-13T02:00:00,2025-01-28T00:00:00,SHADOW,120,COMPLETED
TASK-01151,AST-015,,DEP-002,SEC-004,PREVENTIVE,2025-04-13T00:00:00,2025-04-13T02:00:00,2025-04-28T00:00:00,SHADOW,120,COMPLETED
TASK-01152,AST-015,,DEP-002,SEC-004,PREVENTIVE,2025-07-12T00:00:00,2025-07-12T02:00:00,2025-07-27T00:00:00,SHADOW,120,COMPLETED
TASK-01153,AST-015,,DEP-002,SEC-004,PREVENTIVE,2025-10-10T00:00:00,2025-10-10T02:00:00,2025-10-25T00:00:00,SHADOW,120,COMPLETED
TASK-01154,AST-015,,DEP-002,SEC-004,PREVENTIVE,2026-01-08T00:00:00,2026-01-08T02:00:00,2026-01-23T00:00:00,SHADOW,120,COMPLETED
TASK-01155,AST-015,,DEP-002,SEC-004,PREVENTIVE,2026-04-08T00:00:00,2026-04-08T02:00:00,2026-04-23T00:00:00,SHADOW,120,COMPLETED
TASK-01156,AST-015,,DEP-002,SEC-004,PREVENTIVE,2026-07-07T00:00:00,2026-07-07T02:00:00,2026-07-22T00:00:00,SHADOW,120,COMPLETED
TASK-01157,AST-016,,DEP-002,SEC-006,PREVENTIVE,2023-10-24T00:00:00,2023-10-24T02:00:00,2023-11-08T00:00:00,SHADOW,120,COMPLETED
TASK-01158,AST-016,,DEP-002,SEC-006,PREVENTIVE,2024-01-22T00:00:00,2024-01-22T02:00:00,2024-02-06T00:00:00,SHADOW,120,COMPLETED
TASK-01159,AST-016,,DEP-002,SEC-006,PREVENTIVE,2024-04-21T00:00:00,2024-04-21T02:00:00,2024-05-06T00:00:00,SHADOW,120,COMPLETED
TASK-01160,AST-016,,DEP-002,SEC-006,PREVENTIVE,2024-07-20T00:00:00,2024-07-20T02:00:00,2024-08-04T00:00:00,SHADOW,120,COMPLETED
TASK-01161,AST-016,,DEP-002,SEC-006,PREVENTIVE,2024-10-18T00:00:00,2024-10-18T02:00:00,2024-11-02T00:00:00,SHADOW,120,COMPLETED
TASK-01162,AST-016,,DEP-002,SEC-006,PREVENTIVE,2025-01-16T00:00:00,2025-01-16T02:00:00,2025-01-31T00:00:00,SHADOW,120,COMPLETED
TASK-01163,AST-016,,DEP-002,SEC-006,PREVENTIVE,2025-04-16T00:00:00,2025-04-16T02:00:00,2025-05-01T00:00:00,SHADOW,120,COMPLETED
TASK-01164,AST-016,,DEP-002,SEC-006,PREVENTIVE,2025-07-15T00:00:00,2025-07-15T02:00:00,2025-07-30T00:00:00,SHADOW,120,COMPLETED
TASK-01165,AST-016,,DEP-002,SEC-006,PREVENTIVE,2025-10-13T00:00:00,2025-10-13T02:00:00,2025-10-28T00:00:00,SHADOW,120,COMPLETED
TASK-01166,AST-016,,DEP-002,SEC-006,PREVENTIVE,2026-01-11T00:00:00,2026-01-11T02:00:00,2026-01-26T00:00:00,SHADOW,120,COMPLETED
TASK-01167,AST-016,,DEP-002,SEC-006,PREVENTIVE,2026-04-11T00:00:00,2026-04-11T02:00:00,2026-04-26T00:00:00,SHADOW,120,COMPLETED
TASK-01168,AST-016,,DEP-002,SEC-006,PREVENTIVE,2026-07-10T00:00:00,2026-07-10T02:00:00,2026-07-25T00:00:00,SHADOW,120,COMPLETED
TASK-01181,AST-020,,DEP-002,SEC-002,PREVENTIVE,2023-10-29T00:00:00,2023-10-29T02:00:00,2023-11-13T00:00:00,SHADOW,120,COMPLETED
TASK-01182,AST-020,,DEP-002,SEC-002,PREVENTIVE,2024-01-27T00:00:00,2024-01-27T02:00:00,2024-02-11T00:00:00,SHADOW,120,COMPLETED
TASK-01183,AST-020,,DEP-002,SEC-002,PREVENTIVE,2024-04-26T00:00:00,2024-04-26T02:00:00,2024-05-11T00:00:00,SHADOW,120,COMPLETED
TASK-01184,AST-020,,DEP-002,SEC-002,PREVENTIVE,2024-07-25T00:00:00,2024-07-25T02:00:00,2024-08-09T00:00:00,SHADOW,120,COMPLETED
TASK-01185,AST-020,,DEP-002,SEC-002,PREVENTIVE,2024-10-23T00:00:00,2024-10-23T02:00:00,2024-11-07T00:00:00,SHADOW,120,COMPLETED
TASK-01186,AST-020,,DEP-002,SEC-002,PREVENTIVE,2025-01-21T00:00:00,2025-01-21T02:00:00,2025-02-05T00:00:00,SHADOW,120,COMPLETED
TASK-01187,AST-020,,DEP-002,SEC-002,PREVENTIVE,2025-04-21T00:00:00,2025-04-21T02:00:00,2025-05-06T00:00:00,SHADOW,120,COMPLETED
TASK-01188,AST-020,,DEP-002,SEC-002,PREVENTIVE,2025-07-20T00:00:00,2025-07-20T02:00:00,2025-08-04T00:00:00,SHADOW,120,COMPLETED
TASK-01189,AST-020,,DEP-002,SEC-002,PREVENTIVE,2025-10-18T00:00:00,2025-10-18T02:00:00,2025-11-02T00:00:00,SHADOW,120,COMPLETED
TASK-01190,AST-020,,DEP-002,SEC-002,PREVENTIVE,2026-01-16T00:00:00,2026-01-16T02:00:00,2026-01-31T00:00:00,SHADOW,120,COMPLETED
TASK-01191,AST-020,,DEP-002,SEC-002,PREVENTIVE,2026-04-16T00:00:00,2026-04-16T02:00:00,2026-05-01T00:00:00,SHADOW,120,COMPLETED
TASK-01192,AST-020,,DEP-002,SEC-002,PREVENTIVE,2026-07-15T00:00:00,2026-07-15T02:00:00,2026-07-30T00:00:00,SHADOW,120,COMPLETED
TASK-01193,AST-021,,DEP-002,SEC-004,PREVENTIVE,2023-10-22T00:00:00,2023-10-22T02:00:00,2023-11-06T00:00:00,SHADOW,120,COMPLETED
TASK-01194,AST-021,,DEP-002,SEC-004,PREVENTIVE,2024-01-20T00:00:00,2024-01-20T02:00:00,2024-02-04T00:00:00,SHADOW,120,COMPLETED
TASK-01195,AST-021,,DEP-002,SEC-004,PREVENTIVE,2024-04-19T00:00:00,2024-04-19T02:00:00,2024-05-04T00:00:00,SHADOW,120,COMPLETED
TASK-01196,AST-021,,DEP-002,SEC-004,PREVENTIVE,2024-07-18T00:00:00,2024-07-18T02:00:00,2024-08-02T00:00:00,SHADOW,120,COMPLETED
TASK-01197,AST-021,,DEP-002,SEC-004,PREVENTIVE,2024-10-16T00:00:00,2024-10-16T02:00:00,2024-10-31T00:00:00,SHADOW,120,COMPLETED
TASK-01198,AST-021,,DEP-002,SEC-004,PREVENTIVE,2025-01-14T00:00:00,2025-01-14T02:00:00,2025-01-29T00:00:00,SHADOW,120,COMPLETED
TASK-01199,AST-021,,DEP-002,SEC-004,PREVENTIVE,2025-04-14T00:00:00,2025-04-14T02:00:00,2025-04-29T00:00:00,SHADOW,120,COMPLETED
TASK-01200,AST-021,,DEP-002,SEC-004,PREVENTIVE,2025-07-13T00:00:00,2025-07-13T02:00:00,2025-07-28T00:00:00,SHADOW,120,COMPLETED
TASK-01201,AST-021,,DEP-002,SEC-004,PREVENTIVE,2025-10-11T00:00:00,2025-10-11T02:00:00,2025-10-26T00:00:00,SHADOW,120,COMPLETED
TASK-01202,AST-021,,DEP-002,SEC-004,PREVENTIVE,2026-01-09T00:00:00,2026-01-09T02:00:00,2026-01-24T00:00:00,SHADOW,120,COMPLETED
TASK-01203,AST-021,,DEP-002,SEC-004,PREVENTIVE,2026-04-09T00:00:00,2026-04-09T02:00:00,2026-04-24T00:00:00,SHADOW,120,COMPLETED
TASK-01204,AST-021,,DEP-002,SEC-004,PREVENTIVE,2026-07-08T00:00:00,2026-07-08T02:00:00,2026-07-23T00:00:00,SHADOW,120,COMPLETED
TASK-01211,AST-024,,DEP-002,SEC-001,PREVENTIVE,2023-09-24T00:00:00,2023-09-24T02:00:00,2023-10-09T00:00:00,SHADOW,120,COMPLETED
TASK-01212,AST-024,,DEP-002,SEC-001,PREVENTIVE,2023-12-23T00:00:00,2023-12-23T02:00:00,2024-01-07T00:00:00,SHADOW,120,COMPLETED
TASK-01213,AST-024,,DEP-002,SEC-001,PREVENTIVE,2024-03-22T00:00:00,2024-03-22T02:00:00,2024-04-06T00:00:00,SHADOW,120,COMPLETED
TASK-01214,AST-024,,DEP-002,SEC-001,PREVENTIVE,2024-06-20T00:00:00,2024-06-20T02:00:00,2024-07-05T00:00:00,SHADOW,120,COMPLETED
TASK-01215,AST-024,,DEP-002,SEC-001,PREVENTIVE,2024-09-18T00:00:00,2024-09-18T02:00:00,2024-10-03T00:00:00,SHADOW,120,COMPLETED
TASK-01216,AST-024,,DEP-002,SEC-001,PREVENTIVE,2024-12-17T00:00:00,2024-12-17T02:00:00,2025-01-01T00:00:00,SHADOW,120,COMPLETED
TASK-01217,AST-024,,DEP-002,SEC-001,PREVENTIVE,2025-03-17T00:00:00,2025-03-17T02:00:00,2025-04-01T00:00:00,SHADOW,120,COMPLETED
TASK-01218,AST-024,,DEP-002,SEC-001,PREVENTIVE,2025-06-15T00:00:00,2025-06-15T02:00:00,2025-06-30T00:00:00,SHADOW,120,COMPLETED
TASK-01219,AST-024,,DEP-002,SEC-001,PREVENTIVE,2025-09-13T00:00:00,2025-09-13T02:00:00,2025-09-28T00:00:00,SHADOW,120,COMPLETED
TASK-01220,AST-024,,DEP-002,SEC-001,PREVENTIVE,2025-12-12T00:00:00,2025-12-12T02:00:00,2025-12-27T00:00:00,SHADOW,120,COMPLETED
TASK-01221,AST-024,,DEP-002,SEC-001,PREVENTIVE,2026-03-12T00:00:00,2026-03-12T02:00:00,2026-03-27T00:00:00,SHADOW,120,COMPLETED
TASK-01222,AST-024,,DEP-002,SEC-001,PREVENTIVE,2026-06-10T00:00:00,2026-06-10T02:00:00,2026-06-25T00:00:00,SHADOW,120,COMPLETED
TASK-01229,AST-026,,DEP-002,SEC-006,PREVENTIVE,2023-10-21T00:00:00,2023-10-21T02:00:00,2023-11-05T00:00:00,SHADOW,120,COMPLETED
TASK-01230,AST-026,,DEP-002,SEC-006,PREVENTIVE,2024-01-19T00:00:00,2024-01-19T02:00:00,2024-02-03T00:00:00,SHADOW,120,COMPLETED
TASK-01231,AST-026,,DEP-002,SEC-006,PREVENTIVE,2024-04-18T00:00:00,2024-04-18T02:00:00,2024-05-03T00:00:00,SHADOW,120,COMPLETED
TASK-01232,AST-026,,DEP-002,SEC-006,PREVENTIVE,2024-07-17T00:00:00,2024-07-17T02:00:00,2024-08-01T00:00:00,SHADOW,120,COMPLETED
TASK-01233,AST-026,,DEP-002,SEC-006,PREVENTIVE,2024-10-15T00:00:00,2024-10-15T02:00:00,2024-10-30T00:00:00,SHADOW,120,COMPLETED
TASK-01234,AST-026,,DEP-002,SEC-006,PREVENTIVE,2025-01-13T00:00:00,2025-01-13T02:00:00,2025-01-28T00:00:00,SHADOW,120,COMPLETED
TASK-01235,AST-026,,DEP-002,SEC-006,PREVENTIVE,2025-04-13T00:00:00,2025-04-13T02:00:00,2025-04-28T00:00:00,SHADOW,120,COMPLETED
TASK-01236,AST-026,,DEP-002,SEC-006,PREVENTIVE,2025-07-12T00:00:00,2025-07-12T02:00:00,2025-07-27T00:00:00,SHADOW,120,COMPLETED
TASK-01237,AST-026,,DEP-002,SEC-006,PREVENTIVE,2025-10-10T00:00:00,2025-10-10T02:00:00,2025-10-25T00:00:00,SHADOW,120,COMPLETED
TASK-01238,AST-026,,DEP-002,SEC-006,PREVENTIVE,2026-01-08T00:00:00,2026-01-08T02:00:00,2026-01-23T00:00:00,SHADOW,120,COMPLETED
TASK-01239,AST-026,,DEP-002,SEC-006,PREVENTIVE,2026-04-08T00:00:00,2026-04-08T02:00:00,2026-04-23T00:00:00,SHADOW,120,COMPLETED
TASK-01240,AST-026,,DEP-002,SEC-006,PREVENTIVE,2026-07-07T00:00:00,2026-07-07T02:00:00,2026-07-22T00:00:00,SHADOW,120,COMPLETED
TASK-01244,AST-028,,DEP-002,SEC-005,PREVENTIVE,2023-08-31T00:00:00,2023-08-31T02:00:00,2023-09-15T00:00:00,SHADOW,120,COMPLETED
TASK-01245,AST-028,,DEP-002,SEC-005,PREVENTIVE,2023-11-29T00:00:00,2023-11-29T02:00:00,2023-12-14T00:00:00,SHADOW,120,COMPLETED
TASK-01246,AST-028,,DEP-002,SEC-005,PREVENTIVE,2024-02-27T00:00:00,2024-02-27T02:00:00,2024-03-13T00:00:00,SHADOW,120,COMPLETED
TASK-01247,AST-028,,DEP-002,SEC-005,PREVENTIVE,2024-05-27T00:00:00,2024-05-27T02:00:00,2024-06-11T00:00:00,SHADOW,120,COMPLETED
TASK-01248,AST-028,,DEP-002,SEC-005,PREVENTIVE,2024-08-25T00:00:00,2024-08-25T02:00:00,2024-09-09T00:00:00,SHADOW,120,COMPLETED
TASK-01249,AST-028,,DEP-002,SEC-005,PREVENTIVE,2024-11-23T00:00:00,2024-11-23T02:00:00,2024-12-08T00:00:00,SHADOW,120,COMPLETED
TASK-01250,AST-028,,DEP-002,SEC-005,PREVENTIVE,2025-02-21T00:00:00,2025-02-21T02:00:00,2025-03-08T00:00:00,SHADOW,120,COMPLETED
TASK-01251,AST-028,,DEP-002,SEC-005,PREVENTIVE,2025-05-22T00:00:00,2025-05-22T02:00:00,2025-06-06T00:00:00,SHADOW,120,COMPLETED
TASK-01252,AST-028,,DEP-002,SEC-005,PREVENTIVE,2025-08-20T00:00:00,2025-08-20T02:00:00,2025-09-04T00:00:00,SHADOW,120,COMPLETED
TASK-01253,AST-028,,DEP-002,SEC-005,PREVENTIVE,2025-11-18T00:00:00,2025-11-18T02:00:00,2025-12-03T00:00:00,SHADOW,120,COMPLETED
TASK-01254,AST-028,,DEP-002,SEC-005,PREVENTIVE,2026-02-16T00:00:00,2026-02-16T02:00:00,2026-03-03T00:00:00,SHADOW,120,COMPLETED
TASK-01255,AST-028,,DEP-002,SEC-005,PREVENTIVE,2026-05-17T00:00:00,2026-05-17T02:00:00,2026-06-01T00:00:00,SHADOW,120,COMPLETED
TASK-01262,AST-030,,DEP-002,SEC-002,PREVENTIVE,2023-10-15T00:00:00,2023-10-15T02:00:00,2023-10-30T00:00:00,SHADOW,120,COMPLETED
TASK-01263,AST-030,,DEP-002,SEC-002,PREVENTIVE,2024-01-13T00:00:00,2024-01-13T02:00:00,2024-01-28T00:00:00,SHADOW,120,COMPLETED
TASK-01264,AST-030,,DEP-002,SEC-002,PREVENTIVE,2024-04-12T00:00:00,2024-04-12T02:00:00,2024-04-27T00:00:00,SHADOW,120,COMPLETED
TASK-01265,AST-030,,DEP-002,SEC-002,PREVENTIVE,2024-07-11T00:00:00,2024-07-11T02:00:00,2024-07-26T00:00:00,SHADOW,120,COMPLETED
TASK-01266,AST-030,,DEP-002,SEC-002,PREVENTIVE,2024-10-09T00:00:00,2024-10-09T02:00:00,2024-10-24T00:00:00,SHADOW,120,COMPLETED
TASK-01267,AST-030,,DEP-002,SEC-002,PREVENTIVE,2025-01-07T00:00:00,2025-01-07T02:00:00,2025-01-22T00:00:00,SHADOW,120,COMPLETED
TASK-01268,AST-030,,DEP-002,SEC-002,PREVENTIVE,2025-04-07T00:00:00,2025-04-07T02:00:00,2025-04-22T00:00:00,SHADOW,120,COMPLETED
TASK-01269,AST-030,,DEP-002,SEC-002,PREVENTIVE,2025-07-06T00:00:00,2025-07-06T02:00:00,2025-07-21T00:00:00,SHADOW,120,COMPLETED
TASK-01270,AST-030,,DEP-002,SEC-002,PREVENTIVE,2025-10-04T00:00:00,2025-10-04T02:00:00,2025-10-19T00:00:00,SHADOW,120,COMPLETED
TASK-01271,AST-030,,DEP-002,SEC-002,PREVENTIVE,2026-01-02T00:00:00,2026-01-02T02:00:00,2026-01-17T00:00:00,SHADOW,120,COMPLETED
TASK-01272,AST-030,,DEP-002,SEC-002,PREVENTIVE,2026-04-02T00:00:00,2026-04-02T02:00:00,2026-04-17T00:00:00,SHADOW,120,COMPLETED
TASK-01273,AST-030,,DEP-002,SEC-002,PREVENTIVE,2026-07-01T00:00:00,2026-07-01T02:00:00,2026-07-16T00:00:00,SHADOW,120,COMPLETED
TASK-01274,AST-031,,DEP-002,SEC-001,PREVENTIVE,2023-09-10T00:00:00,2023-09-10T02:00:00,2023-09-25T00:00:00,SHADOW,120,COMPLETED
TASK-01275,AST-031,,DEP-002,SEC-001,PREVENTIVE,2023-12-09T00:00:00,2023-12-09T02:00:00,2023-12-24T00:00:00,SHADOW,120,COMPLETED
TASK-01276,AST-031,,DEP-002,SEC-001,PREVENTIVE,2024-03-08T00:00:00,2024-03-08T02:00:00,2024-03-23T00:00:00,SHADOW,120,COMPLETED
TASK-01277,AST-031,,DEP-002,SEC-001,PREVENTIVE,2024-06-06T00:00:00,2024-06-06T02:00:00,2024-06-21T00:00:00,SHADOW,120,COMPLETED
TASK-01278,AST-031,,DEP-002,SEC-001,PREVENTIVE,2024-09-04T00:00:00,2024-09-04T02:00:00,2024-09-19T00:00:00,SHADOW,120,COMPLETED
TASK-01279,AST-031,,DEP-002,SEC-001,PREVENTIVE,2024-12-03T00:00:00,2024-12-03T02:00:00,2024-12-18T00:00:00,SHADOW,120,COMPLETED
TASK-01280,AST-031,,DEP-002,SEC-001,PREVENTIVE,2025-03-03T00:00:00,2025-03-03T02:00:00,2025-03-18T00:00:00,SHADOW,120,COMPLETED
TASK-01281,AST-031,,DEP-002,SEC-001,PREVENTIVE,2025-06-01T00:00:00,2025-06-01T02:00:00,2025-06-16T00:00:00,SHADOW,120,COMPLETED
TASK-01282,AST-031,,DEP-002,SEC-001,PREVENTIVE,2025-08-30T00:00:00,2025-08-30T02:00:00,2025-09-14T00:00:00,SHADOW,120,COMPLETED
TASK-01283,AST-031,,DEP-002,SEC-001,PREVENTIVE,2025-11-28T00:00:00,2025-11-28T02:00:00,2025-12-13T00:00:00,SHADOW,120,COMPLETED
TASK-01284,AST-031,,DEP-002,SEC-001,PREVENTIVE,2026-02-26T00:00:00,2026-02-26T02:00:00,2026-03-13T00:00:00,SHADOW,120,COMPLETED
TASK-01285,AST-031,,DEP-002,SEC-001,PREVENTIVE,2026-05-27T00:00:00,2026-05-27T02:00:00,2026-06-11T00:00:00,SHADOW,120,COMPLETED
TASK-01307,AST-036,,DEP-002,SEC-005,PREVENTIVE,2023-09-16T00:00:00,2023-09-16T02:00:00,2023-10-01T00:00:00,SHADOW,120,COMPLETED
TASK-01308,AST-036,,DEP-002,SEC-005,PREVENTIVE,2023-12-15T00:00:00,2023-12-15T02:00:00,2023-12-30T00:00:00,SHADOW,120,COMPLETED
TASK-01309,AST-036,,DEP-002,SEC-005,PREVENTIVE,2024-03-14T00:00:00,2024-03-14T02:00:00,2024-03-29T00:00:00,SHADOW,120,COMPLETED
TASK-01310,AST-036,,DEP-002,SEC-005,PREVENTIVE,2024-06-12T00:00:00,2024-06-12T02:00:00,2024-06-27T00:00:00,SHADOW,120,COMPLETED
TASK-01311,AST-036,,DEP-002,SEC-005,PREVENTIVE,2024-09-10T00:00:00,2024-09-10T02:00:00,2024-09-25T00:00:00,SHADOW,120,COMPLETED
TASK-01312,AST-036,,DEP-002,SEC-005,PREVENTIVE,2024-12-09T00:00:00,2024-12-09T02:00:00,2024-12-24T00:00:00,SHADOW,120,COMPLETED
TASK-01313,AST-036,,DEP-002,SEC-005,PREVENTIVE,2025-03-09T00:00:00,2025-03-09T02:00:00,2025-03-24T00:00:00,SHADOW,120,COMPLETED
TASK-01314,AST-036,,DEP-002,SEC-005,PREVENTIVE,2025-06-07T00:00:00,2025-06-07T02:00:00,2025-06-22T00:00:00,SHADOW,120,COMPLETED
TASK-01315,AST-036,,DEP-002,SEC-005,PREVENTIVE,2025-09-05T00:00:00,2025-09-05T02:00:00,2025-09-20T00:00:00,SHADOW,120,COMPLETED
TASK-01316,AST-036,,DEP-002,SEC-005,PREVENTIVE,2025-12-04T00:00:00,2025-12-04T02:00:00,2025-12-19T00:00:00,SHADOW,120,COMPLETED
TASK-01317,AST-036,,DEP-002,SEC-005,PREVENTIVE,2026-03-04T00:00:00,2026-03-04T02:00:00,2026-03-19T00:00:00,SHADOW,120,COMPLETED
TASK-01318,AST-036,,DEP-002,SEC-005,PREVENTIVE,2026-06-02T00:00:00,2026-06-02T02:00:00,2026-06-17T00:00:00,SHADOW,120,COMPLETED
TASK-01328,AST-040,,DEP-002,SEC-002,PREVENTIVE,2023-09-04T00:00:00,2023-09-04T02:00:00,2023-09-19T00:00:00,SHADOW,120,COMPLETED
TASK-01329,AST-040,,DEP-002,SEC-002,PREVENTIVE,2023-12-03T00:00:00,2023-12-03T02:00:00,2023-12-18T00:00:00,SHADOW,120,COMPLETED
TASK-01330,AST-040,,DEP-002,SEC-002,PREVENTIVE,2024-03-02T00:00:00,2024-03-02T02:00:00,2024-03-17T00:00:00,SHADOW,120,COMPLETED
TASK-01331,AST-040,,DEP-002,SEC-002,PREVENTIVE,2024-05-31T00:00:00,2024-05-31T02:00:00,2024-06-15T00:00:00,SHADOW,120,COMPLETED
TASK-01332,AST-040,,DEP-002,SEC-002,PREVENTIVE,2024-08-29T00:00:00,2024-08-29T02:00:00,2024-09-13T00:00:00,SHADOW,120,COMPLETED
TASK-01333,AST-040,,DEP-002,SEC-002,PREVENTIVE,2024-11-27T00:00:00,2024-11-27T02:00:00,2024-12-12T00:00:00,SHADOW,120,COMPLETED
TASK-01334,AST-040,,DEP-002,SEC-002,PREVENTIVE,2025-02-25T00:00:00,2025-02-25T02:00:00,2025-03-12T00:00:00,SHADOW,120,COMPLETED
TASK-01335,AST-040,,DEP-002,SEC-002,PREVENTIVE,2025-05-26T00:00:00,2025-05-26T02:00:00,2025-06-10T00:00:00,SHADOW,120,COMPLETED
TASK-01336,AST-040,,DEP-002,SEC-002,PREVENTIVE,2025-08-24T00:00:00,2025-08-24T02:00:00,2025-09-08T00:00:00,SHADOW,120,COMPLETED
TASK-01337,AST-040,,DEP-002,SEC-002,PREVENTIVE,2025-11-22T00:00:00,2025-11-22T02:00:00,2025-12-07T00:00:00,SHADOW,120,COMPLETED
TASK-01338,AST-040,,DEP-002,SEC-002,PREVENTIVE,2026-02-20T00:00:00,2026-02-20T02:00:00,2026-03-07T00:00:00,SHADOW,120,COMPLETED
TASK-01339,AST-040,,DEP-002,SEC-002,PREVENTIVE,2026-05-21T00:00:00,2026-05-21T02:00:00,2026-06-05T00:00:00,SHADOW,120,COMPLETED
TASK-01346,AST-042,,DEP-002,SEC-002,PREVENTIVE,2023-09-13T00:00:00,2023-09-13T02:00:00,2023-09-28T00:00:00,SHADOW,120,COMPLETED
TASK-01347,AST-042,,DEP-002,SEC-002,PREVENTIVE,2023-12-12T00:00:00,2023-12-12T02:00:00,2023-12-27T00:00:00,SHADOW,120,COMPLETED
TASK-01348,AST-042,,DEP-002,SEC-002,PREVENTIVE,2024-03-11T00:00:00,2024-03-11T02:00:00,2024-03-26T00:00:00,SHADOW,120,COMPLETED
TASK-01349,AST-042,,DEP-002,SEC-002,PREVENTIVE,2024-06-09T00:00:00,2024-06-09T02:00:00,2024-06-24T00:00:00,SHADOW,120,COMPLETED
TASK-01350,AST-042,,DEP-002,SEC-002,PREVENTIVE,2024-09-07T00:00:00,2024-09-07T02:00:00,2024-09-22T00:00:00,SHADOW,120,COMPLETED
TASK-01351,AST-042,,DEP-002,SEC-002,PREVENTIVE,2024-12-06T00:00:00,2024-12-06T02:00:00,2024-12-21T00:00:00,SHADOW,120,COMPLETED
TASK-01352,AST-042,,DEP-002,SEC-002,PREVENTIVE,2025-03-06T00:00:00,2025-03-06T02:00:00,2025-03-21T00:00:00,SHADOW,120,COMPLETED
TASK-01353,AST-042,,DEP-002,SEC-002,PREVENTIVE,2025-06-04T00:00:00,2025-06-04T02:00:00,2025-06-19T00:00:00,SHADOW,120,COMPLETED
TASK-01354,AST-042,,DEP-002,SEC-002,PREVENTIVE,2025-09-02T00:00:00,2025-09-02T02:00:00,2025-09-17T00:00:00,SHADOW,120,COMPLETED
TASK-01355,AST-042,,DEP-002,SEC-002,PREVENTIVE,2025-12-01T00:00:00,2025-12-01T02:00:00,2025-12-16T00:00:00,SHADOW,120,COMPLETED
TASK-01356,AST-042,,DEP-002,SEC-002,PREVENTIVE,2026-03-01T00:00:00,2026-03-01T02:00:00,2026-03-16T00:00:00,SHADOW,120,COMPLETED
TASK-01357,AST-042,,DEP-002,SEC-002,PREVENTIVE,2026-05-30T00:00:00,2026-05-30T02:00:00,2026-06-14T00:00:00,SHADOW,120,COMPLETED
TASK-01358,AST-043,,DEP-002,SEC-004,PREVENTIVE,2023-09-22T00:00:00,2023-09-22T02:00:00,2023-10-07T00:00:00,SHADOW,120,COMPLETED
TASK-01359,AST-043,,DEP-002,SEC-004,PREVENTIVE,2023-12-21T00:00:00,2023-12-21T02:00:00,2024-01-05T00:00:00,SHADOW,120,COMPLETED
TASK-01360,AST-043,,DEP-002,SEC-004,PREVENTIVE,2024-03-20T00:00:00,2024-03-20T02:00:00,2024-04-04T00:00:00,SHADOW,120,COMPLETED
TASK-01361,AST-043,,DEP-002,SEC-004,PREVENTIVE,2024-06-18T00:00:00,2024-06-18T02:00:00,2024-07-03T00:00:00,SHADOW,120,COMPLETED
TASK-01362,AST-043,,DEP-002,SEC-004,PREVENTIVE,2024-09-16T00:00:00,2024-09-16T02:00:00,2024-10-01T00:00:00,SHADOW,120,COMPLETED
TASK-01363,AST-043,,DEP-002,SEC-004,PREVENTIVE,2024-12-15T00:00:00,2024-12-15T02:00:00,2024-12-30T00:00:00,SHADOW,120,COMPLETED
TASK-01364,AST-043,,DEP-002,SEC-004,PREVENTIVE,2025-03-15T00:00:00,2025-03-15T02:00:00,2025-03-30T00:00:00,SHADOW,120,COMPLETED
TASK-01365,AST-043,,DEP-002,SEC-004,PREVENTIVE,2025-06-13T00:00:00,2025-06-13T02:00:00,2025-06-28T00:00:00,SHADOW,120,COMPLETED
TASK-01366,AST-043,,DEP-002,SEC-004,PREVENTIVE,2025-09-11T00:00:00,2025-09-11T02:00:00,2025-09-26T00:00:00,SHADOW,120,COMPLETED
TASK-01367,AST-043,,DEP-002,SEC-004,PREVENTIVE,2025-12-10T00:00:00,2025-12-10T02:00:00,2025-12-25T00:00:00,SHADOW,120,COMPLETED
TASK-01368,AST-043,,DEP-002,SEC-004,PREVENTIVE,2026-03-10T00:00:00,2026-03-10T02:00:00,2026-03-25T00:00:00,SHADOW,120,COMPLETED
TASK-01369,AST-043,,DEP-002,SEC-004,PREVENTIVE,2026-06-08T00:00:00,2026-06-08T02:00:00,2026-06-23T00:00:00,SHADOW,120,COMPLETED
