forecast_id,section_id,forecast_date,forecast_hour,estimated_goods_trains_count,confidence_score,generated_at
FC-001849,SEC-006,2026-05-15,0,3,0.92,2026-05-14T12:00:00
FC-001850,SEC-006,2026-05-15,1,1,0.84,2026-05-14T12:00:00
FC-001851,SEC-006,2026-05-15,2,1,0.74,2026-05-14T12:00:00
FC-001852,SEC-006,2026-05-15,3,3,0.76,2026-05-14T12:00:00
FC-001853,SEC-006,2026-05-15,4,4,0.89,2026-05-14T12:00:00
FC-001854,SEC-006,2026-05-15,5,1,0.82,2026-05-14T12:00:00
FC-001855,SEC-006,2026-05-15,6,0,0.83,2026-05-14T12:00:00
FC-001856,SEC-006,2026-05-15,7,1,0.88,2026-05-14T12:00:00
FC-001857,SEC-006,2026-05-15,8,1,0.92,2026-05-14T12:00:00
FC-001858,SEC-006,2026-05-15,9,0,0.88,2026-05-14T12:00:00
FC-001859,SEC-006,2026-05-15,10,0,0.83,2026-05-14T12:00:00
FC-001860,SEC-006,2026-05-15,11,0,0.85,2026-05-14T12:00:00
FC-001861,SEC-006,2026-05-15,12,0,0.86,2026-05-14T12:00:00
FC-001862,SEC-006,2026-05-15,13,0,0.74,2026-05-14T12:00:00
FC-001863,SEC-006,2026-05-15,14,0,0.72,2026-05-14T12:00:00
FC-001864,SEC-006,2026-05-15,15,1,0.9,2026-05-14T12:00:00
FC-001865,SEC-006,2026-05-15,16,0,0.95,2026-05-14T12:00:00
FC-001866,SEC-006,2026-05-15,17,0,0.84,2026-05-14T12:00:00
FC-001867,SEC-006,2026-05-15,18,0,0.9,2026-05-14T12:00:00
FC-001868,SEC-006,2026-05-15,19,1,0.87,2026-05-14T12:00:00
FC-001869,SEC-006,2026-05-15,20,0,0.93,2026-05-14T12:00:00
FC-001870,SEC-006,2026-05-15,21,0,0.82,2026-05-14T12:00:00
FC-001871,SEC-006,2026-05-15,22,1,0.76,2026-05-14T12:00:00
FC-001872,SEC-006,2026-05-15,23,2,0.88,2026-05-14T12:00:00
FC-001873,SEC-001,2026-05-16,0,1,0.74,2026-05-15T12:00:00
FC-001874,SEC-001,2026-05-16,1,2,0.92,2026-05-15T12:00:00
FC-001875,SEC-001,2026-05-16,2,1,0.91,2026-05-15T12:00:00
FC-001876,SEC-001,2026-05-16,3,5,0.93,2026-05-15T12:00:00
FC-001877,SEC-001,2026-05-16,4,0,0.82,2026-05-15T12:00:00
FC-001878,SEC-001,2026-05-16,5,0,0.95,2026-05-15T12:00:00
FC-001879,SEC-001,2026-05-16,6,0,0.81,2026-05-15T12:00:00
FC-001880,SEC-001,2026-05-16,7,0,0.76,2026-05-15T12:00:00
FC-001881,SEC-001,2026-05-16,8,0,0.71,2026-05-15T12:00:00
FC-001882,SEC-001,2026-05-16,9,0,0.86,2026-05-15T12:00:00
FC-001883,SEC-001,2026-05-16,10,1,0.89,2026-05-15T12:00:00
FC-001884,SEC-001,2026-05-16,11,0,0.77,2026-05-15T12:00:00
FC-001885,SEC-001,2026-05-16,12,1,0.7,2026-05-15T12:00:00
FC-001886,SEC-001,2026-05-16,13,0,0.94,2026-05-15T12:00:00
FC-001887,SEC-001,2026-05-16,14,0,0.75,2026-05-15T12:00:00
FC-001888,SEC-001,2026-05-16,15,1,0.89,2026-05-15T12:00:00
FC-001889,SEC-001,2026-05-16,16,1,0.77,2026-05-15T12:00:00
FC-001890,SEC-001,2026-05-16,17,1,0.74,2026-05-15T12:00:00
FC-001891,SEC-001,2026-05-16,18,1,0.76,2026-05-15T12:00:00
FC-001892,SEC-001,2026-05-16,19,0,0.77,2026-05-15T12:00:00
FC-001893,SEC-001,2026-05-16,20,0,0.77,2026-05-15T12:00:00
FC-001894,SEC-001,2026-05-16,21,0,0.89,2026-05-15T12:00:00
FC-001895,SEC-001,2026-05-16,22,2,0.72,2026-05-15T12:00:00
FC-001896,SEC-001,2026-05-16,23,2,0.82,2026-05-15T12:00:00
FC-001897,SEC-002,2026-05-16,0,2,0.78,2026-05-15T12:00:00
FC-001898,SEC-002,2026-05-16,1,0,0.77,2026-05-15T12:00:00
FC-001899,SEC-002,2026-05-16,2,3,0.89,2026-05-15T12:00:00
FC-001900,SEC-002,2026-05-16,3,2,0.71,2026-05-15T12:00:00
FC-001901,SEC-002,2026-05-16,4,1,0.75,2026-05-15T12:00:00
FC-001902,SEC-002,2026-05-16,5,1,0.73,2026-05-15T12:00:00
FC-001903,SEC-002,2026-05-16,6,0,0.87,2026-05-15T12:00:00
FC-001904,SEC-002,2026-05-16,7,0,0.75,2026-05-15T12:00:00
FC-001905,SEC-002,2026-05-16,8,1,0.71,2026-05-15T12:00:00
FC-001906,SEC-002,2026-05-16,9,0,0.72,2026-05-15T12:00:00
FC-001907,SEC-002,2026-05-16,10,0,0.81,2026-05-15T12:00:00
FC-001908,SEC-002,2026-05-16,11,0,0.72,2026-05-15T12:00:00
FC-001909,SEC-002,2026-05-16,12,0,0.92,2026-05-15T12:00:00
FC-001910,SEC-002,2026-05-16,13,0,0.7,2026-05-15T12:00:00
FC-001911,SEC-002,2026-05-16,14,1,0.86,2026-05-15T12:00:00
FC-001912,SEC-002,2026-05-16,15,2,0.88,2026-05-15T12:00:00
FC-001913,SEC-002,2026-05-16,16,0,0.81,2026-05-15T12:00:00
FC-001914,SEC-002,2026-05-16,17,0,0.84,2026-05-15T12:00:00
FC-001915,SEC-002,2026-05-16,18,0,0.9,2026-05-15T12:00:00
FC-001916,SEC-002,2026-05-16,19,0,0.93,2026-05-15T12:00:00
FC-001917,SEC-002,2026-05-16,20,0,0.76,2026-05-15T12:00:00
FC-001918,SEC-002,2026-05-16,21,1,0.78,2026-05-15T12:00:00
FC-001919,SEC-002,2026-05-16,22,0,0.72,2026-05-15T12:00:00
FC-001920,SEC-002,2026-05-16,23,2,0.87,2026-05-15T12:00:00
FC-001921,SEC-003,2026-05-16,0,1,0.92,2026-05-15T12:00:00
FC-001922,SEC-003,2026-05-16,1,3,0.95,2026-05-15T12:00:00
FC-001923,SEC-003,2026-05-16,2,1,0.78,2026-05-15T12:00:00
FC-001924,SEC-003,2026-05-16,3,1,0.79,2026-05-15T12:00:00
FC-001925,SEC-003,2026-05-16,4,0,0.78,2026-05-15T12:00:00
FC-001926,SEC-003,2026-05-16,5,0,0.87,2026-05-15T12:00:00
FC-001927,SEC-003,2026-05-16,6,0,0.75,2026-05-15T12:00:00
FC-001928,SEC-003,2026-05-16,7,0,0.71,2026-05-15T12:00:00
FC-001929,SEC-003,2026-05-16,8,0,0.79,2026-05-15T12:00:00
FC-001930,SEC-003,2026-05-16,9,0,0.74,2026-05-15T12:00:00
FC-001931,SEC-003,2026-05-16,10,1,0.91,2026-05-15T12:00:00
FC-001932,SEC-003,2026-05-16,11,0,0.77,2026-05-15T12:00:00
FC-001933,SEC-003,2026-05-16,12,0,0.92,2026-05-15T12:00:00
FC-001934,SEC-003,2026-05-16,13,1,0.94,2026-05-15T12:00:00
FC-001935,SEC-003,2026-05-16,14,0,0.82,2026-05-15T12:00:00
FC-001936,SEC-003,2026-05-16,15,1,0.9,2026-05-15T12:00:00
FC-001937,SEC-003,2026-05-16,16,1,0.9,2026-05-15T12:00:00
FC-001938,SEC-003,2026-05-16,17,0,0.91,2026-05-15T12:00:00
FC-001939,SEC-003,2026-05-16,18,0,0.93,2026-05-15T12:00:00
FC-001940,SEC-003,2026-05-16,19,1,0.85,2026-05-15T12:00:00
FC-001941,SEC-003,2026-05-16,20,0,0.72,2026-05-15T12:00:00
FC-001942,SEC-003,2026-05-16,21,1,0.82,2026-05-15T12:00:00
FC-001943,SEC-003,2026-05-16,22,2,0.81,2026-05-15T12:00:00
FC-001944,SEC-003,2026-05-16,23,2,0.83,2026-05-15T12:00:00
FC-001945,SEC-004,2026-05-16,0,2,0.88,2026-05-15T12:00:00
FC-001946,SEC-004,2026-05-16,1,3,0.84,2026-05-15T12:00:00
FC-001947,SEC-004,2026-05-16,2,1,0.8,2026-05-15T12:00:00
FC-001948,SEC-004,2026-05-16,3,0,0.88,2026-05-15T12:00:00
FC-001949,SEC-004,2026-05-16,4,1,0.7,2026-05-15T12:00:00
FC-001950,SEC-004,2026-05-16,5,1,0.74,2026-05-15T12:00:00
FC-001951,SEC-004,2026-05-16,6,0,0.85,2026-05-15T12:00:00
FC-001952,SEC-004,2026-05-16,7,1,0.79,2026-05-15T12:00:00
FC-001953,SEC-004,2026-05-16,8,1,0.88,2026-05-15T12:00:00
FC-001954,SEC-004,2026-05-16,9,0,0.86,2026-05-15T12:00:00
FC-001955,SEC-004,2026-05-16,10,0,0.71,2026-05-15T12:00:00
FC-001956,SEC-004,2026-05-16,11,1,0.72,2026-05-15T12:00:00
FC-001957,SEC-004,2026-05-16,12,0,0.94,2026-05-15T12:00:00
FC-001958,SEC-004,2026-05-16,13,0,0.78,2026-05-15T12:00:00
FC-001959,SEC-004,2026-05-16,14,0,0.71,2026-05-15T12:00:00
FC-001960,SEC-004,2026-05-16,15,0,0.71,2026-05-15T12:00:00
FC-001961,SEC-004,2026-05-16,16,0,0.88,2026-05-15T12:00:00
FC-001962,SEC-004,2026-05-16,17,0,0.74,2026-05-15T12:00:00
FC-001963,SEC-004,2026-05-16,18,0,0.93,2026-05-15T12:00:00
FC-001964,SEC-004,2026-05-16,19,0,0.86,2026-05-15T12:00:00
FC-001965,SEC-004,2026-05-16,20,0,0.75,2026-05-15T12:00:00
FC-001966,SEC-004,2026-05-16,21,0,0.8,2026-05-15T12:00:00
FC-001967,SEC-004,2026-05-16,22,2,0.72,2026-05-15T12:00:00
FC-001968,SEC-004,2026-05-16,23,2,0.82,2026-05-15T12:00:00
FC-001969,SEC-005,2026-05-16,0,1,0.84,2026-05-15T12:00:00
FC-001970,SEC-005,2026-05-16,1,0,0.91,2026-05-15T12:00:00
FC-001971,SEC-005,2026-05-16,2,2,0.78,2026-05-15T12:00:00
FC-001972,SEC-005,2026-05-16,3,1,0.73,2026-05-15T12:00:00
FC-001973,SEC-005,2026-05-16,4,2,0.92,2026-05-15T12:00:00
FC-001974,SEC-005,2026-05-16,5,1,0.92,2026-05-15T12:00:00
FC-001975,SEC-005,2026-05-16,6,0,0.91,2026-05-15T12:00:00
FC-001976,SEC-005,2026-05-16,7,0,0.83,2026-05-15T12:00:00
FC-001977,SEC-005,2026-05-16,8,1,0.95,2026-05-15T12:00:00
FC-001978,SEC-005,2026-05-16,9,1,0.78,2026-05-15T12:00:00
FC-001979,SEC-005,2026-05-16,10,0,0.93,2026-05-15T12:00:00
FC-001980,SEC-005,2026-05-16,11,0,0.94,2026-05-15T12:00:00
FC-001981,SEC-005,2026-05-16,12,1,0.91,2026-05-15T12:00:00
FC-001982,SEC-005,2026-05-16,13,0,0.77,2026-05-15T12:00:00
FC-001983,SEC-005,2026-05-16,14,0,0.84,2026-05-15T12:00:00
FC-001984,SEC-005,2026-05-16,15,0,0.79,2026-05-15T12:00:00
FC-001985,SEC-005,2026-05-16,16,0,0.71,2026-05-15T12:00:00
FC-001986,SEC-005,2026-05-16,17,2,0.78,2026-05-15T12:00:00
FC-001987,SEC-005,2026-05-16,18,1,0.86,2026-05-15T12:00:00
FC-001988,SEC-005,2026-05-16,19,0,0.89,2026-05-15T12:00:00
FC-001989,SEC-005,2026-05-16,20,0,0.86,2026-05-15T12:00:00
FC-001990,SEC-005,2026-05-16,21,1,0.72,2026-05-15T12:00:00
FC-001991,SEC-005,2026-05-16,22,0,0.89,2026-05-15T12:00:00
FC-001992,SEC-005,2026-05-16,23,3,0.7,2026-05-15T12:00:00
FC-001993,SEC-006,2026-05-16,0,4,0.76,2026-05-15T12:00:00
FC-001994,SEC-006,2026-05-16,1,1,0.9,2026-05-15T12:00:00
FC-001995,SEC-006,2026-05-16,2,2,0.89,2026-05-15T12:00:00
FC-001996,SEC-006,2026-05-16,3,3,0.82,2026-05-15T12:00:00
FC-001997,SEC-006,2026-05-16,4,1,0.91,2026-05-15T12:00:00
FC-001998,SEC-006,2026-05-16,5,1,0.92,2026-05-15T12:00:00
FC-001999,SEC-006,2026-05-16,6,0,0.91,2026-05-15T12:00:00
FC-002000,SEC-006,2026-05-16,7,0,0.84,2026-05-15T12:00:00
FC-002001,SEC-006,2026-05-16,8,1,0.91,2026-05-15T12:00:00
FC-002002,SEC-006,2026-05-16,9,0,0.78,2026-05-15T12:00:00
FC-002003,SEC-006,2026-05-16,10,0,0.73,2026-05-15T12:00:00
FC-002004,SEC-006,2026-05-16,11,0,0.76,2026-05-15T12:00:00
FC-002005,SEC-006,2026-05-16,12,1,0.74,2026-05-15T12:00:00
FC-002006,SEC-006,2026-05-16,13,1,0.89,2026-05-15T12:00:00
FC-002007,SEC-006,2026-05-16,14,0,0.92,2026-05-15T12:00:00
FC-002008,SEC-006,2026-05-16,15,1,0.77,2026-05-15T12:00:00
FC-002009,SEC-006,2026-05-16,16,0,0.76,2026-05-15T12:00:00
FC-002010,SEC-006,2026-05-16,17,0,0.87,2026-05-15T12:00:00
FC-002011,SEC-006,2026-05-16,18,0,0.78,2026-05-15T12:00:00
FC-002012,SEC-006,2026-05-16,19,0,0.86,2026-05-15T12:00:00
FC-002013,SEC-006,2026-05-16,20,0,0.92,2026-05-15T12:00:00
FC-002014,SEC-006,2026-05-16,21,0,0.87,2026-05-15T12:00:00
FC-002015,SEC-006,2026-05-16,22,3,0.72,2026-05-15T12:00:00
FC-002016,SEC-006,2026-05-16,23,2,0.75,2026-05-15T12:00:00
FC-002017,SEC-001,2026-05-17,0,2,0.89,2026-05-16T12:00:00
FC-002018,SEC-001,2026-05-17,1,3,0.7,2026-05-16T12:00:00
FC-002019,SEC-001,2026-05-17,2,2,0.74,2026-05-16T12:00:00
FC-002020,SEC-001,2026-05-17,3,3,0.91,2026-05-16T12:00:00
FC-002021,SEC-001,2026-05-17,4,2,0.78,2026-05-16T12:00:00
FC-002022,SEC-001,2026-05-17,5,0,0.73,2026-05-16T12:00:00
FC-002023,SEC-001,2026-05-17,6,0,0.78,2026-05-16T12:00:00
FC-002024,SEC-001,2026-05-17,7,1,0.91,2026-05-16T12:00:00
FC-002025,SEC-001,2026-05-17,8,0,0.71,2026-05-16T12:00:00
FC-002026,SEC-001,2026-05-17,9,0,0.74,2026-05-16T12:00:00
FC-002027,SEC-001,2026-05-17,10,1,0.78,2026-05-16T12:00:00
FC-002028,SEC-001,2026-05-17,11,0,0.72,2026-05-16T12:00:00
FC-002029,SEC-001,2026-05-17,12,1,0.9,2026-05-16T12:00:00
FC-002030,SEC-001,2026-05-17,13,1,0.9,2026-05-16T12:00:00
FC-002031,SEC-001,2026-05-17,14,0,0.82,2026-05-16T12:00:00
FC-002032,SEC-001,2026-05-17,15,0,0.71,2026-05-16T12:00:00
FC-002033,SEC-001,2026-05-17,16,2,0.83,2026-05-16T12:00:00
FC-002034,SEC-001,2026-05-17,17,0,0.91,2026-05-16T12:00:00
FC-002035,SEC-001,2026-05-17,18,0,0.9,2026-05-16T12:00:00
FC-002036,SEC-001,2026-05-17,19,1,0.75,2026-05-16T12:00:00
FC-002037,SEC-001,2026-05-17,20,1,0.83,2026-05-16T12:00:00
FC-002038,SEC-001,2026-05-17,21,0,0.8,2026-05-16T12:00:00
FC-002039,SEC-001,2026-05-17,22,3,0.71,2026-05-16T12:00:00
FC-002040,SEC-001,2026-05-17,23,1,0.72,2026-05-16T12:00:00
FC-002041,SEC-002,2026-05-17,0,2,0.72,2026-05-16T12:00:00
FC-002042,SEC-002,2026-05-17,1,3,0.76,2026-05-16T12:00:00
FC-002043,SEC-002,2026-05-17,2,2,0.91,2026-05-16T12:00:00
FC-002044,SEC-002,2026-05-17,3,6,0.75,2026-05-16T12:00:00
FC-002045,SEC-002,2026-05-17,4,2,0.88,2026-05-16T12:00:00
FC-002046,SEC-002,2026-05-17,5,0,0.85,2026-05-16T12:00:00
FC-002047,SEC-002,2026-05-17,6,0,0.73,2026-05-16T12:00:00
FC-002048,SEC-002,2026-05-17,7,0,0.89,2026-05-16T12:00:00
FC-002049,SEC-002,2026-05-17,8,1,0.88,2026-05-16T12:00:00
FC-002050,SEC-002,2026-05-17,9,1,0.84,2026-05-16T12:00:00
FC-002051,SEC-002,2026-05-17,10,1,0.91,2026-05-16T12:00:00
FC-002052,SEC-002,2026-05-17,11,0,0.91,2026-05-16T12:00:00
FC-002053,SEC-002,2026-05-17,12,0,0.87,2026-05-16T12:00:00
FC-002054,SEC-002,2026-05-17,13,0,0.81,2026-05-16T12:00:00
FC-002055,SEC-002,2026-05-17,14,1,0.77,2026-05-16T12:00:00
FC-002056,SEC-002,2026-05-17,15,0,0.81,2026-05-16T12:00:00
FC-002057,SEC-002,2026-05-17,16,1,0.77,2026-05-16T12:00:00
FC-002058,SEC-002,2026-05-17,17,0,0.76,2026-05-16T12:00:00
FC-002059,SEC-002,2026-05-17,18,0,0.95,2026-05-16T12:00:00
FC-002060,SEC-002,2026-05-17,19,0,0.71,2026-05-16T12:00:00
FC-002061,SEC-002,2026-05-17,20,1,0.9,2026-05-16T12:00:00
FC-002062,SEC-002,2026-05-17,21,0,0.75,2026-05-16T12:00:00
FC-002063,SEC-002,2026-05-17,22,0,0.92,2026-05-16T12:00:00
FC-002064,SEC-002,2026-05-17,23,2,0.87,2026-05-16T12:00:00
FC-002065,SEC-003,2026-05-17,0,2,0.91,2026-05-16T12:00:00
FC-002066,SEC-003,2026-05-17,1,5,0.88,2026-05-16T12:00:00
FC-002067,SEC-003,2026-05-17,2,1,0.84,2026-05-16T12:00:00
FC-002068,SEC-003,2026-05-17,3,1,0.72,2026-05-16T12:00:00
FC-002069,SEC-003,2026-05-17,4,3,0.73,2026-05-16T12:00:00
FC-002070,SEC-003,2026-05-17,5,0,0.87,2026-05-16T12:00:00
FC-002071,SEC-003,2026-05-17,6,0,0.95,2026-05-16T12:00:00
FC-002072,SEC-003,2026-05-17,7,0,0.76,2026-05-16T12:00:00
FC-002073,SEC-003,2026-05-17,8,0,0.7,2026-05-16T12:00:00
FC-002074,SEC-003,2026-05-17,9,0,0.92,2026-05-16T12:00:00
FC-002075,SEC-003,2026-05-17,10,0,0.73,2026-05-16T12:00:00
FC-002076,SEC-003,2026-05-17,11,0,0.74,2026-05-16T12:00:00
FC-002077,SEC-003,2026-05-17,12,0,0.94,2026-05-16T12:00:00
FC-002078,SEC-003,2026-05-17,13,0,0.83,2026-05-16T12:00:00
FC-002079,SEC-003,2026-05-17,14,0,0.71,2026-05-16T12:00:00
FC-002080,SEC-003,2026-05-17,15,0,0.89,2026-05-16T12:00:00
FC-002081,SEC-003,2026-05-17,16,1,0.9,2026-05-16T12:00:00
FC-002082,SEC-003,2026-05-17,17,0,0.77,2026-05-16T12:00:00
FC-002083,SEC-003,2026-05-17,18,1,0.72,2026-05-16T12:00:00
FC-002084,SEC-003,2026-05-17,19,0,0.84,2026-05-16T12:00:00
FC-002085,SEC-003,2026-05-17,20,1,0.91,2026-05-16T12:00:00
FC-002086,SEC-003,2026-05-17,21,0,0.76,2026-05-16T12:00:00
FC-002087,SEC-003,2026-05-17,22,6,0.76,2026-05-16T12:00:00
FC-002088,SEC-003,2026-05-17,23,2,0.93,2026-05-16T12:00:00
FC-002089,SEC-004,2026-05-17,0,7,0.76,2026-05-16T12:00:00
FC-002090,SEC-004,2026-05-17,1,4,0.72,2026-05-16T12:00:00
FC-002091,SEC-004,2026-05-17,2,2,0.9,2026-05-16T12:00:00
FC-002092,SEC-004,2026-05-17,3,0,0.91,2026-05-16T12:00:00
FC-002093,SEC-004,2026-05-17,4,1,0.92,2026-05-16T12:00:00
FC-002094,SEC-004,2026-05-17,5,1,0.87,2026-05-16T12:00:00
FC-002095,SEC-004,2026-05-17,6,0,0.8,2026-05-16T12:00:00
FC-002096,SEC-004,2026-05-17,7,0,0.91,2026-05-16T12:00:00
FC-002097,SEC-004,2026-05-17,8,0,0.79,2026-05-16T12:00:00
FC-002098,SEC-004,2026-05-17,9,0,0.8,2026-05-16T12:00:00
FC-002099,SEC-004,2026-05-17,10,0,0.84,2026-05-16T12:00:00
FC-002100,SEC-004,2026-05-17,11,0,0.92,2026-05-16T12:00:00
FC-002101,SEC-004,2026-05-17,12,0,0.71,2026-05-16T12:00:00
FC-002102,SEC-004,2026-05-17,13,1,0.74,2026-05-16T12:00:00
FC-002103,SEC-004,2026-05-17,14,1,0.73,2026-05-16T12:00:00
FC-002104,SEC-004,2026-05-17,15,0,0.86,2026-05-16T12:00:00
FC-002105,SEC-004,2026-05-17,16,0,0.7,2026-05-16T12:00:00
FC-002106,SEC-004,2026-05-17,17,0,0.75,2026-05-16T12:00:00
FC-002107,SEC-004,2026-05-17,18,0,0.88,2026-05-16T12:00:00
FC-002108,SEC-004,2026-05-17,19,0,0.89,2026-05-16T12:00:00
FC-002109,SEC-004,2026-05-17,20,1,0.94,2026-05-16T12:00:00
FC-002110,SEC-004,2026-05-17,21,3,0.87,2026-05-16T12:00:00
FC-002111,SEC-004,2026-05-17,22,3,0.84,2026-05-16T12:00:00
FC-002112,SEC-004,2026-05-17,23,0,0.87,2026-05-16T12:00:00
FC-002113,SEC-005,2026-05-17,0,1,0.81,2026-05-16T12:00:00
FC-002114,SEC-005,2026-05-17,1,4,0.79,2026-05-16T12:00:00
FC-002115,SEC-005,2026-05-17,2,0,0.75,2026-05-16T12:00:00
FC-002116,SEC-005,2026-05-17,3,1,0.75,2026-05-16T12:00:00
FC-002117,SEC-005,2026-05-17,4,3,0.89,2026-05-16T12:00:00
FC-002118,SEC-005,2026-05-17,5,1,0.77,2026-05-16T12:00:00
FC-002119,SEC-005,2026-05-17,6,0,0.78,2026-05-16T12:00:00
FC-002120,SEC-005,2026-05-17,7,0,0.84,2026-05-16T12:00:00
FC-002121,SEC-005,2026-05-17,8,1,0.87,2026-05-16T12:00:00
FC-002122,SEC-005,2026-05-17,9,1,0.92,2026-05-16T12:00:00
FC-002123,SEC-005,2026-05-17,10,0,0.85,2026-05-16T12:00:00
FC-002124,SEC-005,2026-05-17,11,0,0.76,2026-05-16T12:00:00
FC-002125,SEC-005,2026-05-17,12,0,0.73,2026-05-16T12:00:00
FC-002126,SEC-005,2026-05-17,13,0,0.74,2026-05-16T12:00:00
FC-002127,SEC-005,2026-05-17,14,0,0.73,2026-05-16T12:00:00
FC-002128,SEC-005,2026-05-17,15,0,0.77,2026-05-16T12:00:00
FC-002129,SEC-005,2026-05-17,16,1,0.88,2026-05-16T12:00:00
FC-002130,SEC-005,2026-05-17,17,0,0.85,2026-05-16T12:00:00
FC-002131,SEC-005,2026-05-17,18,1,0.83,2026-05-16T12:00:00
FC-002132,SEC-005,2026-05-17,19,0,0.76,2026-05-16T12:00:00
FC-002133,SEC-005,2026-05-17,20,0,0.7,2026-05-16T12:00:00
FC-002134,SEC-005,2026-05-17,21,0,0.81,2026-05-16T12:00:00
FC-002135,SEC-005,2026-05-17,22,1,0.81,2026-05-16T12:00:00
FC-002136,SEC-005,2026-05-17,23,1,0.72,2026-05-16T12:00:00
FC-002137,SEC-006,2026-05-17,0,1,0.87,2026-05-16T12:00:00
FC-002138,SEC-006,2026-05-17,1,3,0.81,2026-05-16T12:00:00
FC-002139,SEC-006,2026-05-17,2,3,0.71,2026-05-16T12:00:00
FC-002140,SEC-006,2026-05-17,3,0,0.88,2026-05-16T12:00:00
FC-002141,SEC-006,2026-05-17,4,0,0.84,2026-05-16T12:00:00
FC-002142,SEC-006,2026-05-17,5,2,0.9,2026-05-16T12:00:00
FC-002143,SEC-006,2026-05-17,6,0,0.76,2026-05-16T12:00:00
FC-002144,SEC-006,2026-05-17,7,1,0.73,2026-05-16T12:00:00
FC-002145,SEC-006,2026-05-17,8,0,0.93,2026-05-16T12:00:00
FC-002146,SEC-006,2026-05-17,9,0,0.9,2026-05-16T12:00:00
FC-002147,SEC-006,2026-05-17,10,0,0.78,2026-05-16T12:00:00
FC-002148,SEC-006,2026-05-17,11,1,0.85,2026-05-16T12:00:00
FC-002149,SEC-006,2026-05-17,12,1,0.84,2026-05-16T12:00:00
FC-002150,SEC-006,2026-05-17,13,1,0.75,2026-05-16T12:00:00
FC-002151,SEC-006,2026-05-17,14,1,0.72,2026-05-16T12:00:00
FC-002152,SEC-006,2026-05-17,15,0,0.79,2026-05-16T12:00:00
FC-002153,SEC-006,2026-05-17,16,0,0.86,2026-05-16T12:00:00
FC-002154,SEC-006,2026-05-17,17,1,0.76,2026-05-16T12:00:00
FC-002155,SEC-006,2026-05-17,18,1,0.85,2026-05-16T12:00:00
FC-002156,SEC-006,2026-05-17,19,0,0.82,2026-05-16T12:00:00
FC-002157,SEC-006,2026-05-17,20,1,0.93,2026-05-16T12:00:00
FC-002158,SEC-006,2026-05-17,21,0,0.75,2026-05-16T12:00:00
FC-002159,SEC-006,2026-05-17,22,4,0.82,2026-05-16T12:00:00
FC-002160,SEC-006,2026-05-17,23,1,0.78,2026-05-16T12:00:00
FC-002161,SEC-001,2026-05-18,0,1,0.9,2026-05-17T12:00:00
FC-002162,SEC-001,2026-05-18,1,1,0.93,2026-05-17T12:00:00
FC-002163,SEC-001,2026-05-18,2,2,0.84,2026-05-17T12:00:00
FC-002164,SEC-001,2026-05-18,3,1,0.73,2026-05-17T12:00:00
FC-002165,SEC-001,2026-05-18,4,3,0.75,2026-05-17T12:00:00
FC-002166,SEC-001,2026-05-18,5,0,0.87,2026-05-17T12:00:00
FC-002167,SEC-001,2026-05-18,6,0,0.76,2026-05-17T12:00:00
FC-002168,SEC-001,2026-05-18,7,0,0.71,2026-05-17T12:00:00
FC-002169,SEC-001,2026-05-18,8,3,0.92,2026-05-17T12:00:00
FC-002170,SEC-001,2026-05-18,9,2,0.87,2026-05-17T12:00:00
FC-002171,SEC-001,2026-05-18,10,1,0.71,2026-05-17T12:00:00
FC-002172,SEC-001,2026-05-18,11,1,0.78,2026-05-17T12:00:00
FC-002173,SEC-001,2026-05-18,12,2,0.75,2026-05-17T12:00:00
FC-002174,SEC-001,2026-05-18,13,2,0.91,2026-05-17T12:00:00
FC-002175,SEC-001,2026-05-18,14,0,0.78,2026-05-17T12:00:00
FC-002176,SEC-001,2026-05-18,15,0,0.83,2026-05-17T12:00:00
FC-002177,SEC-001,2026-05-18,16,1,0.83,2026-05-17T12:00:00
FC-002178,SEC-001,2026-05-18,17,0,0.79,2026-05-17T12:00:00
FC-002179,SEC-001,2026-05-18,18,0,0.86,2026-05-17T12:00:00
FC-002180,SEC-001,2026-05-18,19,2,0.75,2026-05-17T12:00:00
FC-002181,SEC-001,2026-05-18,20,0,0.84,2026-05-17T12:00:00
FC-002182,SEC-001,2026-05-18,21,1,0.94,2026-05-17T12:00:00
FC-002183,SEC-001,2026-05-18,22,0,0.77,2026-05-17T12:00:00
FC-002184,SEC-001,2026-05-18,23,2,0.94,2026-05-17T12:00:00
FC-002185,SEC-002,2026-05-18,0,3,0.83,2026-05-17T12:00:00
FC-002186,SEC-002,2026-05-18,1,3,0.82,2026-05-17T12:00:00
FC-002187,SEC-002,2026-05-18,2,4,0.95,2026-05-17T12:00:00
FC-002188,SEC-002,2026-05-18,3,0,0.82,2026-05-17T12:00:00
FC-002189,SEC-002,2026-05-18,4,1,0.88,2026-05-17T12:00:00
FC-002190,SEC-002,2026-05-18,5,0,0.88,2026-05-17T12:00:00
FC-002191,SEC-002,2026-05-18,6,0,0.92,2026-05-17T12:00:00
FC-002192,SEC-002,2026-05-18,7,2,0.93,2026-05-17T12:00:00
FC-002193,SEC-002,2026-05-18,8,2,0.79,2026-05-17T12:00:00
FC-002194,SEC-002,2026-05-18,9,0,0.86,2026-05-17T12:00:00
FC-002195,SEC-002,2026-05-18,10,0,0.93,2026-05-17T12:00:00
FC-002196,SEC-002,2026-05-18,11,1,0.71,2026-05-17T12:00:00
