history_id,task_id,actual_start,actual_end,work_done,completion_status,actual_duration_minutes,team_lead
HIST-06210,TASK-06253,2024-07-12T00:08:00,2024-07-12T05:01:00,Routine PM: Annual Track Parameter Tamping & Alignment Check.,COMPLETED,293,T-302
HIST-06211,TASK-06254,2025-07-11T23:40:00,2025-07-12T04:54:00,Routine PM: Annual Track Parameter Tamping & Alignment Check.,COMPLETED,314,T-201 (Signal Staff)
HIST-06212,TASK-06255,2026-07-11T23:43:00,2026-07-12T04:48:00,Routine PM: Annual Track Parameter Tamping & Alignment Check.,COMPLETED,305,T-201 (Signal Staff)
HIST-00006,TASK-00006,2025-11-13T23:56:00,2025-11-14T00:38:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,42,T-102
HIST-00010,TASK-00011,2025-01-18T00:22:00,2025-01-18T01:52:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,90,T-302
HIST-00009,TASK-00010,2025-01-08T00:00:00,2025-01-08T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-202
HIST-00011,TASK-00012,2026-07-25T10:50:00,2026-07-25T14:07:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,197,T-302
HIST-00017,TASK-00018,2026-01-23T01:17:00,2026-01-23T04:34:00,Rectified defect: REPETITIVE: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,197,T-202
HIST-00018,TASK-00019,2026-03-15T23:47:00,2026-03-16T00:33:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,46,T-101 (Engineering Gang)
HIST-00019,TASK-00020,2026-03-24T09:54:00,2026-03-24T12:58:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,184,T-202
HIST-00020,TASK-00021,2024-04-24T12:29:00,2024-04-24T15:24:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,175,T-302
HIST-00022,TASK-00023,2024-08-29T02:33:00,2024-08-29T05:56:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,203,T-302
HIST-00023,TASK-00024,2024-02-25T23:49:00,2024-02-26T00:35:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,46,T-302
HIST-00025,TASK-00026,2025-06-09T23:57:00,2025-06-10T00:44:00,Rectified defect: REPETITIVE: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,47,T-301 (OHE Gang)
HIST-00026,TASK-00028,2024-12-31T00:47:00,2024-12-31T02:37:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,110,T-102
HIST-00027,TASK-00029,2025-01-27T00:09:00,2025-01-27T01:42:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,93,T-202
HIST-00028,TASK-00030,2026-03-15T23:47:00,2026-03-16T00:29:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,42,T-202
HIST-00029,TASK-00032,2024-03-04T03:50:00,2024-03-04T07:08:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,198,T-302
HIST-00030,TASK-00033,2023-09-23T23:52:00,2023-09-24T00:38:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,46,T-302
HIST-00031,TASK-00035,2026-04-01T00:20:00,2026-04-01T02:09:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,109,T-202
HIST-00033,TASK-00037,2024-04-27T00:28:00,2024-04-27T01:13:00,Rectified deferred defect: REPETITIVE: Voltage Fluctuation.,COMPLETED,45,T-102
HIST-00032,TASK-00036,2024-04-20T00:00:00,2024-04-20T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-301 (OHE Gang)
HIST-00034,TASK-00038,2024-10-12T23:51:00,2024-10-13T01:33:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,102,T-102
HIST-00042,TASK-00046,2024-12-21T04:38:00,2024-12-21T07:46:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,188,T-301 (OHE Gang)
HIST-00043,TASK-00047,2025-02-21T00:49:00,2025-02-21T02:27:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,98,T-101 (Engineering Gang)
HIST-00044,TASK-00048,2026-05-04T23:47:00,2026-05-05T00:30:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,43,T-302
HIST-00045,TASK-00049,2024-05-28T00:53:00,2024-05-28T02:24:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,91,T-102
HIST-00046,TASK-00050,2025-05-20T01:35:00,2025-05-20T04:28:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,173,T-202
HIST-00047,TASK-00051,2024-07-20T00:28:00,2024-07-20T01:11:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,43,T-302
HIST-00052,TASK-00056,2024-12-19T00:21:00,2024-12-19T01:05:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,44,T-101 (Engineering Gang)
HIST-00055,TASK-00059,2025-11-29T00:06:00,2025-11-29T00:59:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,53,T-101 (Engineering Gang)
HIST-00058,TASK-00062,2025-08-10T23:48:00,2025-08-11T01:39:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,111,T-102
HIST-00059,TASK-00063,2026-06-08T00:26:00,2026-06-08T01:14:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,48,T-302
HIST-00062,TASK-00066,2024-01-14T01:00:00,2024-01-14T01:52:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,52,T-101 (Engineering Gang)
HIST-00063,TASK-00067,2025-04-30T00:31:00,2025-04-30T01:20:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,49,T-202
HIST-00065,TASK-00069,2025-09-16T00:05:00,2025-09-16T00:50:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-101 (Engineering Gang)
HIST-00064,TASK-00068,2025-09-09T00:00:00,2025-09-09T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-201 (Signal Staff)
HIST-00066,TASK-00070,2025-01-04T00:14:00,2025-01-04T01:44:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,90,T-201 (Signal Staff)
HIST-00067,TASK-00071,2025-06-26T05:23:00,2025-06-26T08:47:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,204,T-101 (Engineering Gang)
HIST-00068,TASK-00072,2025-11-14T00:49:00,2025-11-14T01:41:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,52,T-202
HIST-00069,TASK-00073,2026-05-29T01:00:00,2026-05-29T02:26:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,86,T-302
HIST-00073,TASK-00079,2024-10-06T00:16:00,2024-10-06T01:04:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,48,T-302
HIST-00075,TASK-00081,2025-03-24T00:58:00,2025-03-24T02:24:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,86,T-101 (Engineering Gang)
HIST-00076,TASK-00082,2025-11-04T23:45:00,2025-11-05T00:30:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,45,T-101 (Engineering Gang)
HIST-00077,TASK-00083,2025-10-30T00:47:00,2025-10-30T01:32:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,45,T-202
HIST-00083,TASK-00089,2025-05-21T00:13:00,2025-05-21T01:01:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,48,T-301 (OHE Gang)
HIST-00095,TASK-00102,2024-03-29T00:15:00,2024-03-29T01:00:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-201 (Signal Staff)
HIST-00094,TASK-00101,2024-03-26T00:00:00,2024-03-26T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-201 (Signal Staff)
HIST-00096,TASK-00103,2025-10-09T23:48:00,2025-10-10T00:35:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,47,T-301 (OHE Gang)
HIST-00097,TASK-00104,2025-11-29T00:17:00,2025-11-29T01:49:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,92,T-102
HIST-00098,TASK-00105,2026-01-06T00:24:00,2026-01-06T01:13:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,49,T-202
HIST-00100,TASK-00107,2023-11-24T00:12:00,2023-11-24T00:57:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-201 (Signal Staff)
HIST-00099,TASK-00106,2023-11-19T00:00:00,2023-11-19T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-102
HIST-00102,TASK-00109,2025-10-19T00:16:00,2025-10-19T01:01:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-202
HIST-00101,TASK-00108,2025-10-09T00:00:00,2025-10-09T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-301 (OHE Gang)
HIST-00103,TASK-00110,2024-07-07T00:58:00,2024-07-07T02:46:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,108,T-102
HIST-00104,TASK-00111,2025-03-16T00:34:00,2025-03-16T01:18:00,Rectified defect: REPETITIVE: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,44,T-201 (Signal Staff)
HIST-00106,TASK-00113,2025-07-23T00:00:00,2025-07-23T00:45:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-301 (OHE Gang)
HIST-00105,TASK-00112,2025-07-21T00:00:00,2025-07-21T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-102
HIST-00108,TASK-00115,2024-02-10T00:00:00,2024-02-10T01:30:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,90,T-102
HIST-00107,TASK-00114,2024-02-07T00:00:00,2024-02-07T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-201 (Signal Staff)
HIST-00113,TASK-00121,2024-02-06T00:12:00,2024-02-06T00:57:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,45,T-102
HIST-00112,TASK-00120,2024-01-30T00:00:00,2024-01-30T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-302
HIST-00114,TASK-00122,2025-08-11T00:09:00,2025-08-11T01:03:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,54,T-201 (Signal Staff)
HIST-00115,TASK-00124,2024-11-17T01:51:00,2024-11-17T05:22:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,211,T-102
HIST-00116,TASK-00126,2025-09-20T00:16:00,2025-09-20T01:48:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,92,T-202
HIST-00118,TASK-00128,2025-12-10T00:21:00,2025-12-10T01:06:00,Rectified deferred defect: REPETITIVE: Voltage Fluctuation.,COMPLETED,45,T-102
HIST-00117,TASK-00127,2025-12-03T00:00:00,2025-12-03T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-302
HIST-00120,TASK-00130,2023-10-18T00:04:00,2023-10-18T00:49:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,45,T-202
HIST-00119,TASK-00129,2023-10-09T00:00:00,2023-10-09T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-102
HIST-00123,TASK-00133,2023-11-29T00:47:00,2023-11-29T02:14:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,87,T-202
HIST-00124,TASK-00134,2024-03-18T00:31:00,2024-03-18T01:18:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,47,T-201 (Signal Staff)
HIST-00125,TASK-00135,2025-09-17T05:46:00,2025-09-17T08:55:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,189,T-301 (OHE Gang)
HIST-00126,TASK-00136,2026-06-20T00:04:00,2026-06-20T01:32:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,88,T-201 (Signal Staff)
HIST-00127,TASK-00137,2026-07-19T23:51:00,2026-07-20T01:23:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,92,T-202
HIST-00128,TASK-00138,2024-07-31T00:23:00,2024-07-31T01:05:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,42,T-302
HIST-00130,TASK-00140,2025-12-22T00:29:00,2025-12-22T01:14:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-102
HIST-00129,TASK-00139,2025-12-19T00:00:00,2025-12-19T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-102
HIST-00132,TASK-00142,2025-10-22T06:04:00,2025-10-22T09:04:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,180,T-102
HIST-00131,TASK-00141,2025-10-17T06:00:00,2025-10-17T06:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-101 (Engineering Gang)
HIST-00133,TASK-00143,2026-05-08T00:13:00,2026-05-08T00:53:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,40,T-102
HIST-00135,TASK-00145,2024-06-04T00:27:00,2024-06-04T01:48:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,81,T-301 (OHE Gang)
HIST-00136,TASK-00146,2025-05-04T00:35:00,2025-05-04T02:18:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,103,T-201 (Signal Staff)
HIST-00137,TASK-00147,2025-08-07T00:04:00,2025-08-07T00:55:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,51,T-101 (Engineering Gang)
HIST-00142,TASK-00152,2024-10-29T05:26:00,2024-10-29T08:26:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,180,T-102
HIST-00141,TASK-00151,2024-10-23T05:00:00,2024-10-23T05:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-301 (OHE Gang)
HIST-00143,TASK-00153,2024-11-22T03:51:00,2024-11-22T07:24:00,Rectified defect: REPETITIVE: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,213,T-202
HIST-00144,TASK-00154,2023-08-23T00:53:00,2023-08-23T01:46:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,53,T-302
HIST-00145,TASK-00155,2025-09-28T00:12:00,2025-09-28T01:33:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,81,T-201 (Signal Staff)
HIST-00147,TASK-00157,2023-11-24T00:19:00,2023-11-24T01:04:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-102
HIST-00146,TASK-00156,2023-11-21T00:00:00,2023-11-21T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-202
HIST-00150,TASK-00160,2025-02-17T00:24:00,2025-02-17T01:04:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,40,T-301 (OHE Gang)
HIST-00152,TASK-00162,2024-07-20T10:11:00,2024-07-20T13:11:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,180,T-201 (Signal Staff)
HIST-00151,TASK-00161,2024-07-10T10:00:00,2024-07-10T10:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-201 (Signal Staff)
HIST-00153,TASK-00163,2024-08-30T23:45:00,2024-08-31T00:32:00,Rectified defect: REPETITIVE: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,47,T-202
HIST-00154,TASK-00164,2026-04-14T00:46:00,2026-04-14T01:41:00,Rectified defect: REPETITIVE: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,55,T-201 (Signal Staff)
HIST-00157,TASK-00167,2025-09-20T23:47:00,2025-09-21T00:36:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,49,T-101 (Engineering Gang)
HIST-00159,TASK-00169,2025-09-19T06:24:00,2025-09-19T09:24:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,180,T-101 (Engineering Gang)
HIST-00158,TASK-00168,2025-09-14T06:00:00,2025-09-14T06:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-301 (OHE Gang)
HIST-00164,TASK-00175,2025-04-27T00:30:00,2025-04-27T01:15:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,45,T-301 (OHE Gang)
HIST-00163,TASK-00174,2025-04-18T00:00:00,2025-04-18T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-301 (OHE Gang)
HIST-00165,TASK-00176,2025-05-05T00:12:00,2025-05-05T01:05:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,53,T-202
HIST-00169,TASK-00180,2024-08-09T00:26:00,2024-08-09T01:10:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,44,T-301 (OHE Gang)
HIST-00170,TASK-00181,2026-07-07T01:52:00,2026-07-07T04:40:00,Rectified defect: REPETITIVE: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,168,T-102
HIST-00172,TASK-00183,2023-10-24T00:42:00,2023-10-24T02:10:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,88,T-101 (Engineering Gang)
HIST-00180,TASK-00191,2025-06-06T00:25:00,2025-06-06T01:07:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,42,T-201 (Signal Staff)
HIST-00181,TASK-00192,2026-01-28T00:48:00,2026-01-28T01:31:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,43,T-302
HIST-00184,TASK-00195,2025-02-01T00:11:00,2025-02-01T00:56:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,45,T-302
HIST-00183,TASK-00194,2025-01-23T00:00:00,2025-01-23T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-201 (Signal Staff)
HIST-00186,TASK-00197,2026-02-04T00:30:00,2026-02-04T01:15:00,Rectified deferred defect: Poor Signal Aspect Visibility.,COMPLETED,45,T-301 (OHE Gang)
HIST-00185,TASK-00196,2026-01-27T00:00:00,2026-01-27T00:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-101 (Engineering Gang)
HIST-00187,TASK-00198,2026-04-02T00:06:00,2026-04-02T01:01:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,55,T-302
HIST-00188,TASK-00199,2024-10-01T06:02:00,2024-10-01T09:45:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,223,T-301 (OHE Gang)
HIST-00189,TASK-00200,2025-02-14T00:49:00,2025-02-14T01:36:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,47,T-301 (OHE Gang)
HIST-00190,TASK-00201,2024-05-21T09:53:00,2024-05-21T12:44:00,Rectified defect: Voltage Fluctuation. Restored parameter to nominal bounds.,COMPLETED,171,T-202
HIST-00191,TASK-00202,2025-07-02T00:26:00,2025-07-02T01:14:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,48,T-302
HIST-00192,TASK-00203,2026-03-28T00:05:00,2026-03-28T00:52:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,47,T-301 (OHE Gang)
HIST-00193,TASK-00204,2023-12-23T00:24:00,2023-12-23T01:17:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,53,T-102
HIST-00194,TASK-00205,2025-12-10T00:52:00,2025-12-10T01:35:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,43,T-101 (Engineering Gang)
HIST-00196,TASK-00207,2026-05-19T23:53:00,2026-05-20T01:15:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,82,T-102
HIST-00199,TASK-00210,2025-05-04T07:27:00,2025-05-04T10:27:00,Rectified deferred defect: Voltage Fluctuation.,COMPLETED,180,T-301 (OHE Gang)
HIST-00198,TASK-00209,2025-04-25T07:00:00,2025-04-25T07:00:00,Task deferred: Scheduled window could not be granted due to traffic overhead.,DEFERRED,0,T-302
HIST-00200,TASK-00211,2024-02-07T00:53:00,2024-02-07T01:36:00,Rectified defect: Poor Signal Aspect Visibility. Restored parameter to nominal bounds.,COMPLETED,43,T-202
